0	1	2	3	4	5	6	7	8	9
('0KtUZOqkXcs5Q4Cn', 0.49844339488391953)	('iPwlfM8JgRDQK6Zm', 0.481525883851685)	('zrxSYjVqwJrc2YGG', 0.4571625006605635)	('807iBpqlN5mGpuWT', 0.4564413807861983)	('B6Ds0jDbwELjlbRN', 0.39816526163284527)	('Td8bA1c5JCb9ERxr', 0.3917214198330274)	('OPy8wJgFvgSEHgLz', 0.3900266841329393)	('MIlLY1EQIiEU9QCt', 0.37532415898528465)	('8AndPFGwNVCqEtKh', 0.3712930475776207)	('0hKlEmVgAORW1A02', 0.3711913908043929)
('yAnDRle4In4XlRfR', 0.5098564918160304)	('Yh13mIYh6qCVvGZM', 0.5020735801910765)	('kVAqNushjm7xPaZz', 0.4904880841495152)	('8GiGcxrIBOBtFcM1', 0.489587639006452)	('0WjgTnhITQmzuoOc', 0.48137676572049687)	('8nyPt8gB1K8g5FNv', 0.4788103382663641)	('2ROOBr3KX6LU7qa4', 0.4691024311318983)	('0nroJEydVX4uCwDo', 0.46894233409040087)	('tTTB02zXLvB6B8Yn', 0.4658355660922564)	('frMavdeEyegQ8Tuq', 0.456679078122019)
('dvoBuh4D2rKLvp0R', 0.34162387922063586)	('cxQ8ubQsI3P1L41V', 0.3089884447529376)	('rxxyZJ7dFZ288LHf', 0.28686360515386)	('akpfejkAf7W9l0eO', 0.2777135680352374)	('aC6Ayj7JjDNa6oIg', 0.26822683396061925)	('kZfU7YzNZr7QlRXA', 0.266121571969392)	('BMaWLcICJh1Pj236', 0.26556156106131007)	('1NqEMzdMVUt7GvP3', 0.2587732691557575)	('iWnmhvymna7WRdDS', 0.25836514329226207)	('78vsAA2rtnAFZ9xs', 0.2575728057750944)
('BRiCpmqhEUonpU82', 0.60242130496894)	('gE39Ms4AoMKpJNGi', 0.5580069784338415)	('e9Q9R0EmvWwSjAxy', 0.5504378490773125)	('nX9FpddSUFY1C7CD', 0.5468224622617154)	('tZjLHYdgOOsBESiG', 0.5445451090160466)	('A4OVTRC4LrcuEwXw', 0.5262716188782363)	('u3D2sSD4ze8tFEPC', 0.5173721813063225)	('2H91WLAd7ZZJvAiw', 0.5163518525809597)	('X2UxGx6A93bzmomB', 0.507038599090293)	('mgjDCaqqLfxz1070', 0.4999981660842109)
('5Og0O7jJFSiv8vOS', 0.43928407003029263)	('uTAVPPO2SanNaovd', 0.4290098917406202)	('BBaha1obZecGL5TC', 0.4120878349941134)	('RcfV7e2UWruEdhUw', 0.400736084505629)	('PLOgMxOYSI8GzaXA', 0.4000810409311055)	('XINP7qUl8eKrG3uq', 0.3980504328115323)	('yaPlo3XRb17GQjz1', 0.3906595082634241)	('jNMoM6EUyoY1fz8x', 0.3868347903680423)	('IQ9ezY4QoXoRcDsZ', 0.3847948611350014)	('9szB0csJhEuPzDVC', 0.383959855836693)
('6zDgi5WXaUichqZ7', 0.7740642252682277)	('9rhl2G04SHdMZLq8', 0.7633302252898341)	('hbE1l46mtXoB2Lac', 0.759341104394288)	('ooopTtHdA0AqT9jY', 0.7566659592827654)	('L7gVYvcJZULscf9R', 0.7553834461317576)	('sY43Vcsj6bSeYs3G', 0.7543875595295982)	('y7YlVS4ptVmDNpCe', 0.7537587535360653)	('4vcAwfcLiRYXmSCk', 0.7514455476944311)	('xcWYLAbgy0udCFmC', 0.7493147490636588)	('VTiQufVGka4dXkST', 0.747780569046653)
('pXkHGGUSSx8A5DNk', 0.37535032933769513)	('aZHU5THwIvAg6JvH', 0.3416164168465361)	('l3GioCNLUNUPOhC5', 0.3285931810467305)	('QJKZo4fEWIaRiWrr', 0.31735917065280306)	('cHTSbjh3LW3dGT0m', 0.30824775193966397)	('qzNrTkjQB8STKA2l', 0.3078892092937862)	('q8CqJBLxjNUmTes0', 0.29719542350482714)	('Y2m4UPJQmT8sybBw', 0.2953363767225349)	('UFSKCDq4jf7mJK9q', 0.28913960563727575)	('60OSb9vno2104Lbw', 0.2829180702650689)
('jGjGSX5T8iArwZPj', 0.6355414361264623)	('9lXQFSZXONWQspKO', 0.6321241493228758)	('65wJ7rgcMWzGIIx9', 0.6298709009254815)	('VTiQufVGka4dXkST', 0.6246439939473738)	('zsBSl3gUPiEZzfvu', 0.6239106863048638)	('aj0xceMGXSgd04G4', 0.620151234483582)	('vd5aaf7cegVM9FLB', 0.6120984344111821)	('6wuMDtSbhevNau8a', 0.6052058336631027)	('3zunVGLsZK0jdx8C', 0.6037307263208913)	('VrErKSpMTxb66nPu', 0.6032019060865175)
('VxcuunxDgoNRAxdG', 0.6849952903383802)	('3zunVGLsZK0jdx8C', 0.6707348941394015)	('XuyvebCVAj3KNSQp', 0.6653428270955295)	('VhMlrjDwhpeKqGNK', 0.6640273193899999)	('kObtPNCEmcSyfTt6', 0.657000711254488)	('mYgAsL6tN5RXeoo5', 0.6560253404203171)	('hbE1l46mtXoB2Lac', 0.6551980190468011)	('FFtQyoUyiRXOMzSY', 0.6548007719508407)	('LEsoWCESdo0w4Jpv', 0.6529380236458316)	('n3J10IFEGSmdS2la', 0.6518667134578857)
('uaOlgELHIIHYMsAw', 0.4735169445870494)	('ZVVd8SCDX0vgDyTk', 0.437620707446039)	('fpd9Uu7k00eWhgFn', 0.42507824748802886)	('M4NRqxtVGNbNLBab', 0.4133415452179154)	('DQ2wK0gqtQdoMK9F', 0.40953188738911284)	('8cM4LdET14KP9vSR', 0.3955857699744156)	('E3K4sUUHehfoyjAF', 0.38953785304046956)	('6dISXgIemYjVFTG8', 0.38697154248971605)	('kGacIHgE5PpjzW21', 0.3780181222931187)	('aPelENX8G49Gj6oj', 0.37303772579142075)
('ngX5BFaiNZUB4P71', 0.5533258256720476)	('kObtPNCEmcSyfTt6', 0.5302599392415313)	('bOJAOb3aqaLyECQ2', 0.5198077720207053)	('clRRL05YXjFbiR0o', 0.5153262163810416)	('yukcozI2a7igd7CU', 0.5096080036011215)	('Fm6nRqG1LwlDLyi7', 0.5045245789715467)	('bMTjmxX2psrPeSyv', 0.5045046585474267)	('JFWPrDh8rnlAh8bG', 0.5043591215517348)	('VhMlrjDwhpeKqGNK', 0.5032819124087765)	('ooopTtHdA0AqT9jY', 0.49967220650736327)
('4btGAxG5Jaupx0Z7', 0.622230477147217)	('I4BXiPdZKgHy8TQR', 0.6194109920377249)	('xTkNXKaWbD5Koq8M', 0.6132828957653584)	('zYLPylpOxSkbP3dS', 0.6053511435208598)	('mgjDCaqqLfxz1070', 0.5923661870629376)	('8xZbP00VbufGKeYj', 0.5921654983045526)	('3VAsukfXNv9u3OwS', 0.586739776971371)	('GwO4jQ8fWWKnH56l', 0.5854475205511913)	('HPBhegHaYMiTi3oQ', 0.5848164938736428)	('QCXRQ9ClIIsHnqQH', 0.5828025307204383)
('vVaI2cEqDWHM7naV', 0.506579980325942)	('ezd9XLexeLakyr2H', 0.4908350441877391)	('OhWRgLF4BsakSnXl', 0.48832640736566957)	('f1BqycBQ7zBuC7t4', 0.47853005959298034)	('yFW0KNy8lvqf3rK7', 0.47368038492065295)	('Egv6ncmZ7jm7KCMC', 0.4723805709596526)	('yaPlo3XRb17GQjz1', 0.47119622607094963)	('GQHbgG7YXNRBiAAa', 0.46855302558017853)	('jo8SkjkDIKy3BM8S', 0.4654247242487579)	('NynHPW5MWtrjK1lY', 0.45280201704541095)
('tohuw5dK9hVU0AxI', 0.434100915855855)	('iDm2mveqE4TZcDx1', 0.42715528206911224)	('8zZEG0OS0eBGhCcI', 0.42359857895090125)	('RFps10FD0sqdZeDI', 0.411595173195326)	('1QvEYR38ignsKr7b', 0.39721206888362887)	('2hwKURB3KmwZawRT', 0.3968053124682615)	('MrR1w4xfmh537lOW', 0.3843459113881181)	('3KhCjRoT8M0JtCNX', 0.38214688989145046)	('yae2nSh9HpdAMCp5', 0.37785177526148694)	('2zVvGAAPvbIc73pf', 0.37695765423788336)
('GrSME2dBdX6CISeo', 0.5435576227175505)	('i12M9m49sUH6RUtF', 0.5285359048289702)	('Kpbzp06WpfKQWu5v', 0.5128670158139608)	('ATZT90pTOOf3OSTv', 0.510103721287737)	('oVEAY0PGCuS253m7', 0.5095852608844654)	('v9aEPQsZ0d6FlVt6', 0.48660631476865446)	('k6ZHC64Sv3ZF5BDJ', 0.47496339432904594)	('Raj00rC9sWbeCSUI', 0.4695317878665334)	('tXWD0vd37Ik71jx5', 0.4590334302862217)	('jbjUZEcZaHfnHI2X', 0.45737434156888884)
('L76yXbX4hMnIwhiE', 0.6005193881315442)	('5SLhbjsCaAAdMGFG', 0.5442189267027782)	('kQZmbUIk3VB1LQ5v', 0.531962932668424)	('2jvSAsrqAkvOxF2t', 0.525328579942721)	('TytooNyEehYhy64v', 0.5204452016281174)	('vf4kdyfDFl9jHDb3', 0.5182224336895216)	('60OSb9vno2104Lbw', 0.515464908997802)	('r6kKHyzeIRwPbbRx', 0.5108706163137364)	('2sPhTCourKP3kNBG', 0.5105422583297408)	('dIbdUy8MNt9UItbs', 0.5050601096845655)
('JvOSYYoGMARdZYdX', 0.5861602549067093)	('TAttNMXzMbGCYjIE', 0.5747557326075523)	('6jHyUqmN70v8qKrH', 0.5689706627246173)	('3NyBdzSH2FNfF6i9', 0.5679919911944623)	('yf4lHIy5eaOp9U2I', 0.554600669852781)	('85krMisp9eMLODi2', 0.551095378007683)	('i6KhSMtOgvrX7KPK', 0.5466010889488477)	('DyixMd9p8yG8rGn9', 0.5420158627203205)	('GTZ9KwLu7xO79fkt', 0.5353344790827701)	('aJc2iUAYrCaf0GQE', 0.5300079352073075)
('ySbJvOEnuQXnfgFM', 0.5823031168624667)	('CT7e8gmciDXA0wV7', 0.5741187205058211)	('QJKZo4fEWIaRiWrr', 0.5727354406899907)	('s7XaVBgrzvZGterx', 0.5219321196864926)	('BwQcIQs1sUqiMv4D', 0.5188272123491228)	('HQa5V1O42i5D3o8X', 0.5080850332491077)	('46HdFphJCvZZ22Y3', 0.5071564523452448)	('QE4tT6NKyJCEuJtK', 0.4869030643879393)	('ZKXTWdDMiiTm2C4j', 0.4752529911841387)	('bgVO1I8YSftydb0F', 0.47508037086374644)
('QvwMORsxRAZGi8CW', 0.702294279902647)	('a5OczTk7N77LtLPB', 0.574732790492834)	('pSOYlgWNzpZWpN9j', 0.568540142485774)	('GbVcaSJnFaQncigl', 0.5445828405722557)	('A4LsycXjZwRoZ8aS', 0.5280783663233033)	('uhUVOhnflUBcVO5V', 0.5242735456281352)	('eEvpCRTIM0ch3r2Z', 0.5238573543203084)	('L76yXbX4hMnIwhiE', 0.5236475798664341)	('6MbDjLGnIVuYIWKx', 0.5172572299455611)	('WZBN7aj0uZj0WrSY', 0.5086584679602376)
('tfYC5coGJHVVq041', 0.7371165119844186)	('OBtjy5GGUTd9d5md', 0.7248193081256966)	('VCY9pvLd0cB2j14m', 0.7108630553317927)	('uBsNLypOvAi09xif', 0.7041610052869016)	('rTTx4mjBL4W2oDPf', 0.7035328668433763)	('z5JjR5elJdSz32i8', 0.7005717026994477)	('GlCxKUq2124zirRO', 0.6991808726771882)	('6AE58TT4YyF4Y4oT', 0.6952096692650994)	('IOotPvHBXmjUyAuj', 0.6924629426137842)	('hF82YO6V2KkxdY7z', 0.6846443306501943)
('QTtOYIxBJzCZOonL', 0.4545621953762254)	('YT1ZsHvpwaukvRQv', 0.4252460489620526)	('NynHPW5MWtrjK1lY', 0.4112989951539735)	('HhkNFzWHiGPft9UF', 0.40522071732687653)	('BXwILIhQvDBMr0Bn', 0.4046036494328751)	('pQ3zmzAxoT8yR0Wa', 0.3953757463123814)	('3HPU8KrO0QL5uiN9', 0.39325340025537314)	('63uoQgWPttYvjRfG', 0.389222252630116)	('ekH6L9IN4ziWuKuG', 0.3883918812658632)	('GQHbgG7YXNRBiAAa', 0.3862831599478825)
('FFtQyoUyiRXOMzSY', 0.6804529605247238)	('RrFpXC0QGY9egPYo', 0.6796543967891784)	('Yg5schEVH4fRgOyG', 0.6563704062520708)	('1TBoK8eQ9EG9TULK', 0.6476453077205389)	('rgu547R8C85Si9OM', 0.6471483306432331)	('O1YKKFA84K1x5wFn', 0.6464382324927083)	('tth33Hdm7wER6kkA', 0.6389832286577952)	('t3ii22DX9lbXblqc', 0.6373842854449633)	('cMO4dq9xdYcKGMOE', 0.6364245506181198)	('Wt0PiiD7NwTNxRrt', 0.633804089595631)
('tfYC5coGJHVVq041', 0.8434378497753993)	('kObtPNCEmcSyfTt6', 0.8382581617028891)	('SzBZuEDukwCG1Oxu', 0.8338669428702733)	('6wuMDtSbhevNau8a', 0.8005770320528465)	('VTiQufVGka4dXkST', 0.7988588536792255)	('n3J10IFEGSmdS2la', 0.7952161212089328)	('3zunVGLsZK0jdx8C', 0.7909659537378283)	('xcWYLAbgy0udCFmC', 0.7862037033964369)	('uBsNLypOvAi09xif', 0.7859599964150964)	('olw9C9zcBP0ySovw', 0.7859566456194897)
('jNMoM6EUyoY1fz8x', 0.6533031258163973)	('yaPlo3XRb17GQjz1', 0.6516535626626344)	('CLtPEcep00zlBPgY', 0.6454893736753794)	('rqSDt9FRXNgVaZAX', 0.6419591969770494)	('Uv3nRAabmAClTHFV', 0.6386365155494664)	('g919O4r7ucveeBs0', 0.6385352014930261)	('4btGAxG5Jaupx0Z7', 0.6362844768830597)	('tLb6xzRxNJJWAJvM', 0.6294535970675809)	('HhkNFzWHiGPft9UF', 0.627068473589984)	('KXbJRji5TObQUK8V', 0.626473048071368)
('7WzGPQNTJo6KhBVP', 0.6074120437380384)	('dS8OlnXdTl7atrar', 0.5937818014876097)	('YBpLqDWGVHDqkWgY', 0.5833555410812777)	('KO5bV2cN61zILYqO', 0.5772982389051887)	('hMoLbFgENhtFTrS7', 0.5754005659009356)	('305Grk7cARdFuECa', 0.5650017573314446)	('Qtg7qg9xLrWN3qZv', 0.5563282805270577)	('e5sIzwVvVIXOlTc0', 0.5502813907106211)	('yNDNLQKfldKkOqhl', 0.5489076283188818)	('SapKhbn1GGlJKlWI', 0.5397999677937)
('srrZn2fLa7OOHDCr', 0.45343152324459224)	('ZVVd8SCDX0vgDyTk', 0.4381557108172488)	('4U5K9CSgnSfUbI99', 0.4378816506925507)	('x61tsmeyuj0c44LR', 0.4340549556891348)	('gfdRzL0b7AEnGbW2', 0.41925843931699586)	('N9T8x7U9sm3O7MVS', 0.4186509385083128)	('4OjCqlnm8CZZBt4I', 0.4158406317443894)	('RfSwvrBF17pERMoY', 0.41502937998436557)	('lczXdinRbQyhIEad', 0.4139451747133972)	('ILZwDeBWWOKmB5RL', 0.40731239286502524)
('dUrkOzllVZcg7EWu', 0.3942069916071318)	('dV9QAVnOrwawFhpy', 0.3925243429264431)	('Xxtpr3xWO2fyLaKr', 0.3750794922548561)	('tn1zaGGsAY7gDc6G', 0.3488780552515941)	('JngNLBEfE7O3Rpkc', 0.3449579178971941)	('uHae14byJf6PLAxI', 0.3380738992201131)	('Fu8UwyrZ1iw2EmPZ', 0.3380702732995157)	('jJSep11zFCiViYgf', 0.33224916798519555)	('mqJkX1enaX9MwXoy', 0.3269592576567084)	('CkWfPRGjAp0l4Hwx', 0.3231740236895216)
('3zunVGLsZK0jdx8C', 0.6095509936619113)	('9rhl2G04SHdMZLq8', 0.6058633779662064)	('VTiQufVGka4dXkST', 0.5965554891902692)	('VLI1rXN8FFfHDBkJ', 0.5944654189667937)	('euwQahlpXp9WTF7u', 0.5776048911782083)	('SZlmZkstlWmFSqtc', 0.5733377466394065)	('kObtPNCEmcSyfTt6', 0.5721463505127504)	('sY43Vcsj6bSeYs3G', 0.569163370827618)	('rjKvo8FxR7FRvK49', 0.5683998561894821)	('VhMlrjDwhpeKqGNK', 0.5678306900723639)
('G3vbmo6Q5hr0hdYV', 0.4574975540806967)	('pFt4jhLjEnh5cUDh', 0.451214200911395)	('V8OUWTgx9wb7oQ3v', 0.41375397849545736)	('Yy1P1AXo7BgZPlon', 0.40477670794896475)	('AIMISCWIplym2JNG', 0.4007908685887635)	('vVMN4kCHjfI34Mx6', 0.3906229900134983)	('vKcn4YVoBAKliLa7', 0.3902627155580468)	('V0z5GQapukFBYbFs', 0.3902425797868593)	('mE8alWfo7xpnUj8a', 0.38081108785544604)	('xsk4Eo8jSHj0SRvu', 0.3792354803607404)
('5Og0O7jJFSiv8vOS', 0.7875222552008881)	('EjpF1BUyTjsiggP2', 0.6669769629450105)	('QifBGvnSykodyhzv', 0.6374240106189591)	('8S3GpqtssCqRTASA', 0.6104275229867776)	('ivpQdsiz0WiyzXvY', 0.5979024416113292)	('JNZtsWRjE4Qkcvz0', 0.5841107870364166)	('7PAc0qJBlSzW7Jlc', 0.5805845906242673)	('IQ9ezY4QoXoRcDsZ', 0.576326820230719)	('vAKORidvo9gDhcu0', 0.5754940481238087)	('ZVUArIJVocWSm2DI', 0.5583222758809159)
('g3wu8wzwF3KOPF0R', 0.4695751044879845)	('8FDKp7L5a04WFVxO', 0.46744186705516977)	('spSvaSLAy114Y23f', 0.4578711661707407)	('JzlmKozfo1gqumlu', 0.45340339991918915)	('ncntuF20C5zThvkH', 0.42992367137897486)	('z4pfNCH1xUBerW1h', 0.4137410420386115)	('dM5HLLmari8RFZQi', 0.4032429084197261)	('0IqeNloQ3SuH1b4V', 0.4027604360863976)	('Jt6Xlj3qdL1X1uCS', 0.4025344696815827)	('oKNu3wmU88In3Mm3', 0.39906680990040444)
('H2XKil402Iyl8Gnk', 0.636287101463904)	('DyixMd9p8yG8rGn9', 0.5984361242481475)	('GTZ9KwLu7xO79fkt', 0.5979739267845459)	('c7pfkD60bury9ATZ', 0.5850801477890626)	('4jfA6hYpLJgLanGk', 0.5738929223581611)	('eEvpCRTIM0ch3r2Z', 0.5620479670075752)	('N6wa7wFwyFz7tA9i', 0.559583036608844)	('0iBn5ZIwJYlSCtBX', 0.5529750870748971)	('hxfmRI5dwYDxDIVk', 0.5443035274466133)	('uhUVOhnflUBcVO5V', 0.5441484800154419)
('RRZEwA4gez2F70f7', 0.5091310735367467)	('ONysRKGk3jzj80x8', 0.49303568884170523)	('WwvmJNsrzdFVjAfL', 0.4830319703493646)	('BlmfG6VDZhitaVPu', 0.4805070576438829)	('YzPwMqQZt7OWN2yp', 0.4790357891834919)	('qLT1rMJYeHVg5ZJL', 0.475370180207165)	('EAgEXKfvvhLzdU8o', 0.47395578895522344)	('Wcg7LhYoTvJtmsY4', 0.4654396179040294)	('gdHmkEd0uy5HzhlM', 0.4611808475357401)	('6a0Tl2f8k6Qw9l7l', 0.45678573579710485)
('tvdTg0KsoJgXbqs2', 0.3608023424339349)	('gfrKjXPCuwmzobaZ', 0.34128855255503754)	('CvArMWtV06AnEZxr', 0.33258515098101976)	('qbNvLKSCnMbHHD26', 0.31119789896770933)	('M4NRqxtVGNbNLBab', 0.30628070684625075)	('licXaB3B4C4nErIO', 0.3048770149434873)	('oEbVDhAjqCWtWy7C', 0.3001205369974408)	('E6DryboBx1rVf2bs', 0.2943367707589632)	('6APp9RqrjTj0yxFr', 0.2826307173663462)	('1NbQrEAwwvXGqD2n', 0.2812122946689085)
('N6wa7wFwyFz7tA9i', 0.4435341991789353)	('B6RQgIHrK8TwcI3o', 0.442351498671631)	('vzd0iaf05QC1Tt8O', 0.41877358709081675)	('uhUVOhnflUBcVO5V', 0.4039834297139682)	('JvOSYYoGMARdZYdX', 0.39911485299075655)	('hGKFUbZw45ZvzQjX', 0.3988176491666352)	('0iBn5ZIwJYlSCtBX', 0.3968286964189218)	('GTZ9KwLu7xO79fkt', 0.3942626656351542)	('rbgD4dMcYSMZXpkJ', 0.3937063193646365)	('GbVcaSJnFaQncigl', 0.3919568377441965)
('n3J10IFEGSmdS2la', 0.7260686014006449)	('FFtQyoUyiRXOMzSY', 0.7076927402607003)	('3zunVGLsZK0jdx8C', 0.7052995146595302)	('p4TP9oBnIoAIiFtw', 0.704303536789628)	('sY43Vcsj6bSeYs3G', 0.6960667321303247)	('fKXtnuopkGw5KpsK', 0.6950153592033502)	('y7YlVS4ptVmDNpCe', 0.692377859060385)	('6KXo2PqyvSeLVEpV', 0.6901007202195999)	('HasvlKVkh3kNRLEg', 0.6894118430857915)	('Q9ji3TxEcglfaJXB', 0.6889427110980362)
('mlRU0g4WnCiiok60', 0.5299699404771006)	('qACWU6Cb5vOeeBkn', 0.4648588957623789)	('aHlbJEvldwtyzLqz', 0.46418997036404874)	('dq2AgN5P9I7f9X3z', 0.4614421194369689)	('CK6088zZNE8lbzug', 0.459892362471654)	('e0xraBYvAOVP3hlY', 0.45932616646587754)	('hxfmRI5dwYDxDIVk', 0.4543700126567477)	('8y5GVBt5FnpVKiI7', 0.4526733483367502)	('UneJ100Xc5sRBctQ', 0.4463637956397193)	('mWr638e6PKdR5Byc', 0.4417409238610142)
('SxIk5lAKcpxvAhfO', 0.41245488279655496)	('8fb1ajrRliRUQObL', 0.3661150549215468)	('OYFgQeYhTRuJB55z', 0.35621929509757433)	('df3HHKRCRC6r2ebj', 0.3508192294172371)	('0JYaNceX5H5sSUJi', 0.35075866794040483)	('fpspvnC1jELCCN1C', 0.3396940568784505)	('fBAwtFeWndM91k3O', 0.33589554344116646)	('WrO5G0BU9P0qNtHw', 0.321602618766321)	('QbrBgVgAfI75hR3y', 0.31773995814732836)	('e4Zg3BAKvJ2fdMjJ', 0.3174999416183387)
('kObtPNCEmcSyfTt6', 0.8206584648641371)	('VTiQufVGka4dXkST', 0.7964858350594313)	('xcWYLAbgy0udCFmC', 0.7951377287631496)	('bMTjmxX2psrPeSyv', 0.793987536242055)	('TtQFvHNCmJe9ldjA', 0.7842301443277555)	('5EhorbjgWx6gQWck', 0.783612650329375)	('i3Hq3mMS2pL8aWsU', 0.7828255958185528)	('LEsoWCESdo0w4Jpv', 0.7808755185714584)	('do5MoXcipigjraj7', 0.7770308768966487)	('JY8t7eR98mvg1sRm', 0.7759832177620786)
('EylLg1MQcHmSa6WQ', 0.624732785204887)	('H2gelsotmlTqujBV', 0.6199862583496156)	('KXbJRji5TObQUK8V', 0.5948309552433444)	('zc0de8jOQzVtc0fN', 0.5650252958271482)	('CCP8zIK9PsURC8VV', 0.5593593485110886)	('jqsrY1pVIdx6AnGN', 0.5582726667825972)	('TytooNyEehYhy64v', 0.5570307701312536)	('uzKXLSxiAgaOlHcV', 0.5476350586025297)	('1XWVVvhUWhjBTVBH', 0.5475820223115957)	('AV8exd33gKqQzt0p', 0.5470057624976541)
('P83tbIBgWCSH2i8b', 0.6288987851169419)	('SxAc4YP417HvkkMf', 0.5941516780824451)	('BvavHfrEqUNNphJD', 0.5934663460255785)	('sMg0MnZ5xyAtgI5O', 0.5928585952420705)	('3rmHRodVfhHkzFYy', 0.5897343986564685)	('M6sUWCSbEbPcj8vv', 0.5851203385730497)	('EcCD1I5iwRWNpoKw', 0.5837316564664675)	('2zVvGAAPvbIc73pf', 0.5811168762477495)	('g42Ez0hmC2CK3AVS', 0.5798181179071225)	('GwriOU6L2hEe3Hin', 0.5787939803591702)
('JJ75FJUIJsUtFGII', 0.5308893539503918)	('cvYVtonyqBG4e2Ui', 0.48123099512446066)	('btyckunsNsv1Jq4L', 0.44058460812784794)	('NoZw9vCsofY23L62', 0.4209771028265896)	('o3Z55a2wdvE3s8ms', 0.419258430879641)	('d9gqQrTy6u3fml8j', 0.41800787663943)	('b3xs6QH7fc6QSx4K', 0.41370309547414996)	('YPLOCjRLWCyVeneD', 0.41192372925608134)	('5OZyIKUFBF8GPTx3', 0.4084803192851213)	('s3eFX6HDysVCWfCp', 0.40681470763951894)
('rTnl6IWC8abB1CS5', 0.5191658383220835)	('15tLvTjDxU197oBT', 0.49291670534597976)	('rxxyZJ7dFZ288LHf', 0.48779443397072725)	('YT1ZsHvpwaukvRQv', 0.4816947070370039)	('QTtOYIxBJzCZOonL', 0.4734623663781302)	('CK6088zZNE8lbzug', 0.4701688144386772)	('rqSDt9FRXNgVaZAX', 0.46759227447751456)	('HhkNFzWHiGPft9UF', 0.4672759091142527)	('PzjMLoz4uryikjBF', 0.4584736304214737)	('cxQ8ubQsI3P1L41V', 0.45122988745766174)
('I9h4t3rQ3KOzzBBn', 0.3583413200620837)	('B4wNWPzUo2nXhitH', 0.35057895296851926)	('OzJxZkIY1Hsgb6sY', 0.3446493047848443)	('u6r6rw2RiyPqva3J', 0.3442463836657852)	('Cv811bMXzCywfqOb', 0.34404183245668307)	('9Kv6tdav7SJPE8Th', 0.340169912150181)	('lp6dT5ZbHwGzzcEE', 0.33942498215547084)	('3sJTyacXESMVxlt4', 0.33705501127031606)	('I1IGV7Wc1zHSOqUI', 0.3361337650945868)	('HdfGEhOLhQplFaXf', 0.33550747312934726)
('2btvaaxMyGuMNTxy', 0.5017663211680536)	('HOUdk6g5iprQPEj9', 0.4815095737681442)	('UUT3MnnHgEmcJVPR', 0.44791497751364623)	('zRCSmjXHJf4wd7vY', 0.43141028664446773)	('vYPxtdtxMiYm19la', 0.4170163163823374)	('k4UnduvYeRQSqlXR', 0.41435451092962655)	('1CCSNgcHsP1fqhiE', 0.40714978713441463)	('wog1gjRmttBHZtQ6', 0.40697957231270443)	('1q9FCk9oVeEUWgYb', 0.3984449236511519)	('Q0FuvjirjmMi2Xy4', 0.39628294578127055)
('isX7p48BazaZteUH', 0.5117805759021677)	('hJjpDKqszggha3Gy', 0.49986850615533307)	('Y8XwpDYUHZrrgSqZ', 0.49211928196240057)	('z4pfNCH1xUBerW1h', 0.4861813381339899)	('fJDvIO1htrlqhbJ4', 0.47246024539761766)	('jgLEhjGBjNhQ66XJ', 0.4712655831340365)	('XaxI1bIjlYb8Te7j', 0.46077806406310984)	('JzlmKozfo1gqumlu', 0.4569880015230633)	('TANPHiz57WU4KiBu', 0.4556379175236464)	('tULp3YuYJDraRSWx', 0.4430450155511718)
('t5q4JfvzyBS5SHdw', 0.3843323754656356)	('YmQ3Kgb9mBdUzqUL', 0.38355705772442483)	('ghNzs3qrnYT24WzB', 0.34430938025374364)	('SnFQ5VR0y8gQZYfg', 0.3415768320773743)	('jlmD7JOBfcZXnUnf', 0.3407307126800643)	('kk3qMN31v0OCnApS', 0.3400420510514306)	('nXI9E7xBi32Zeuq6', 0.3354351549818784)	('2QjBaiCeX5bxuQm3', 0.33294379792268475)	('j0wTBFEHzNDrswZN', 0.32515115860247407)	('sGD0zOgtbcrwZZO6', 0.3227152898520304)
('1TBoK8eQ9EG9TULK', 0.673419740807715)	('cLpRPKxQgZZs45Qp', 0.672137064550181)	('fobb5Nay2c5gm8PM', 0.6664338239807164)	('RrFpXC0QGY9egPYo', 0.6641784078085301)	('kGGHyhyV9C5h0met', 0.6619235100369594)	('cMO4dq9xdYcKGMOE', 0.6584241510145835)	('oiJUeLdVwgBzhPiI', 0.6535971266045453)	('LIhqjtO03rPzhBFw', 0.648686216962573)	('mPKEbP1xSc63CmzH', 0.6462284377854302)	('hbE1l46mtXoB2Lac', 0.6456016454210719)
('f4QtYHlC5CKy06Q3', 0.469931417131862)	('2obGcG5LsnmNynxI', 0.44950968698145577)	('hK4UmY97I4ZFlEhx', 0.44531466411993936)	('hUePD79jFD0cBd5x', 0.4405299129727531)	('rqwTHLni7ulf6SqR', 0.4280366224937567)	('0nroJEydVX4uCwDo', 0.4214706904417852)	('HdRzOHorMmu1z6Ey', 0.4204206875240658)	('h8yzKqyETop7gWog', 0.40476784575311886)	('eY0DOciiMzN5wwkA', 0.4041415787557865)	('qjnH4yDjGm8XWr5G', 0.40074275813227056)
